x,y,time
0.0,0.0,2025-07-04T11:36:16.029387
0.0,0.0,2025-07-04T11:36:16.031378
0.0,0.0,2025-07-04T11:36:16.033375
0.0,0.0,2025-07-04T11:36:16.035263
0.0,0.0,2025-07-04T11:36:16.038280
0.0,0.0,2025-07-04T11:36:16.041247
0.0,0.0,2025-07-04T11:36:16.043372
0.0,0.0,2025-07-04T11:36:16.046442
0.0,0.0,2025-07-04T11:36:16.049434
0.0,0.0,2025-07-04T11:36:16.052215
0.0,0.0,2025-07-04T11:36:16.055241
0.0,0.0,2025-07-04T11:36:16.058300
0.0,0.0,2025-07-04T11:36:16.060193
0.0,0.0,2025-07-04T11:36:16.062405
0.0,0.0,2025-07-04T11:36:16.065391
0.0,0.0,2025-07-04T11:36:16.068173
0.0,0.0,2025-07-04T11:36:16.071192
0.0,0.0,2025-07-04T11:36:16.074185
0.0,0.0,2025-07-04T11:36:16.077147
0.0,0.0,2025-07-04T11:36:16.079146
0.0,0.0,2025-07-04T11:36:16.081142
0.0,0.0,2025-07-04T11:36:16.083329
0.0,0.0,2025-07-04T11:36:16.086125
0.0,0.0,2025-07-04T11:36:16.089144
0.0,0.0,2025-07-04T11:36:16.092107
0.0,0.0,2025-07-04T11:36:16.094107
0.0,0.0,2025-07-04T11:36:16.096099
0.0,0.0,2025-07-04T11:36:16.098210
0.0,0.0,2025-07-04T11:36:16.100087
0.0,0.0,2025-07-04T11:36:16.102081
0.0,0.0,2025-07-04T11:36:16.105105
0.0,0.0,2025-07-04T11:36:16.108065
0.0,0.0,2025-07-04T11:36:16.110064
0.0,0.0,2025-07-04T11:36:16.112060
0.0,0.0,2025-07-04T11:36:16.114268
0.0,0.0,2025-07-04T11:36:16.117239
0.0,0.0,2025-07-04T11:36:16.120033
0.0,0.0,2025-07-04T11:36:16.123053
0.0,0.0,2025-07-04T11:36:16.125183
0.0,0.0,2025-07-04T11:36:16.128230
0.0,0.0,2025-07-04T11:36:16.131186
0.0,0.0,2025-07-04T11:36:16.134208
0.0,0.0,2025-07-04T11:36:16.138984
0.0,0.0,2025-07-04T11:36:16.142002
0.0,0.0,2025-07-04T11:36:16.143997
0.0,0.0,2025-07-04T11:36:16.146106
0.0,0.0,2025-07-04T11:36:16.148103
0.0,0.0,2025-07-04T11:36:16.150206
0.0,0.0,2025-07-04T11:36:16.152094
0.0,0.0,2025-07-04T11:36:16.155085
0.0,0.0,2025-07-04T11:36:16.158117
0.0,0.0,2025-07-04T11:36:16.160238
0.0,0.0,2025-07-04T11:36:16.162220
0.0,0.0,2025-07-04T11:36:16.164109
0.0,0.0,2025-07-04T11:36:16.166215
0.0,0.0,2025-07-04T11:36:16.168100
0.0,0.0,2025-07-04T11:36:16.171091
0.0,0.0,2025-07-04T11:36:16.174106
0.0,0.0,2025-07-04T11:36:16.177074
0.0,0.0,2025-07-04T11:36:16.179171
0.0,0.0,2025-07-04T11:36:16.181177
0.0,0.0,2025-07-04T11:36:16.183171
0.0,0.0,2025-07-04T11:36:16.185063
0.0,0.0,2025-07-04T11:36:16.188070
0.0,0.0,2025-07-04T11:36:16.191041
0.0,0.0,2025-07-04T11:36:16.193137
0.0,0.0,2025-07-04T11:36:16.195229
0.0,0.0,2025-07-04T11:36:16.198227
0.0,0.0,2025-07-04T11:36:16.201248
0.0,0.0,2025-07-04T11:36:16.205028
0.0,0.0,2025-07-04T11:36:16.207996
0.0,0.0,2025-07-04T11:36:16.210204
0.0,0.0,2025-07-04T11:36:16.213170
0.0,0.0,2025-07-04T11:36:16.216177
0.0,0.0,2025-07-04T11:36:16.218965
0.0,0.0,2025-07-04T11:36:16.222952
0.0,0.0,2025-07-04T11:36:16.225944
0.0,0.0,2025-07-04T11:36:16.228941
0.0,0.0,2025-07-04T11:36:16.230935
0.0,0.0,2025-07-04T11:36:16.232933
0.0,0.0,2025-07-04T11:36:16.234922
0.0,0.0,2025-07-04T11:36:16.237959
0.0,0.0,2025-07-04T11:36:16.241067
0.0,0.0,2025-07-04T11:36:16.243926
0.0,0.0,2025-07-04T11:36:16.246100
0.0,0.0,2025-07-04T11:36:16.249095
0.0,0.0,2025-07-04T11:36:16.251876
0.0,0.0,2025-07-04T11:36:16.254867
0.0,0.0,2025-07-04T11:36:16.257860
0.0,0.0,2025-07-04T11:36:16.260852
0.0,0.0,2025-07-04T11:36:16.262846
0.0,0.0,2025-07-04T11:36:16.264840
0.0,0.0,2025-07-04T11:36:16.266835
0.0,0.0,2025-07-04T11:36:16.268831
0.0,0.0,2025-07-04T11:36:16.271822
0.0,0.0,2025-07-04T11:36:16.274818
0.0,0.0,2025-07-04T11:36:16.276808
0.0,0.0,2025-07-04T11:36:16.278807
0.0,0.0,2025-07-04T11:36:16.280803
0.0,0.0,2025-07-04T11:36:16.283005
0.0,0.0,2025-07-04T11:36:16.285784
0.0,0.0,2025-07-04T11:36:16.288779
0.0,0.0,2025-07-04T11:36:16.291770
0.0,0.0,2025-07-04T11:36:16.295759
0.0,0.0,2025-07-04T11:36:16.297848
